gutenberg_id,text,author
5001,velocity of light relative to the liquid and the velocity of the,"Einstein, Albert"
5001,"latter relative to the tube are thus known, and we require the","Einstein, Albert"
5001,velocity of light relative to the tube.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,It is clear that we have the problem of Section 6 again before us. The,"Einstein, Albert"
5001,tube plays the part of the railway embankment or of the co-ordinate,"Einstein, Albert"
5001,"system K, the liquid plays the part of the carriage or of the","Einstein, Albert"
5001,"co-ordinate system K1, and finally, the light plays the part of the","Einstein, Albert"
5001,,"Einstein, Albert"
5001,                      Figure 03: file fig03.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"man walking along the carriage, or of the moving point in the present","Einstein, Albert"
5001,section. If we denote the velocity of the light relative to the tube,"Einstein, Albert"
5001,"by W, then this is given by the equation (A) or (B), according as the","Einstein, Albert"
5001,Galilei transformation or the Lorentz transformation corresponds to,"Einstein, Albert"
5001,the facts. Experiment * decides in favour of equation (B) derived,"Einstein, Albert"
5001,"from the theory of relativity, and the agreement is, indeed, very","Einstein, Albert"
5001,"exact. According to recent and most excellent measurements by Zeeman,","Einstein, Albert"
5001,the influence of the velocity of flow v on the propagation of light is,"Einstein, Albert"
5001,represented by formula (B) to within one per cent.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,Nevertheless we must now draw attention to the fact that a theory of,"Einstein, Albert"
5001,this phenomenon was given by H. A. Lorentz long before the statement,"Einstein, Albert"
5001,of the theory of relativity. This theory was of a purely,"Einstein, Albert"
5001,"electrodynamical nature, and was obtained by the use of particular","Einstein, Albert"
5001,hypotheses as to the electromagnetic structure of matter. This,"Einstein, Albert"
5001,"circumstance, however, does not in the least diminish the","Einstein, Albert"
5001,conclusiveness of the experiment as a crucial test in favour of the,"Einstein, Albert"
5001,"theory of relativity, for the electrodynamics of Maxwell-Lorentz, on","Einstein, Albert"
5001,"which the original theory was based, in no way opposes the theory of","Einstein, Albert"
5001,relativity. Rather has the latter been developed trom electrodynamics,"Einstein, Albert"
5001,as an astoundingly simple combination and generalisation of the,"Einstein, Albert"
5001,"hypotheses, formerly independent of each other, on which","Einstein, Albert"
5001,electrodynamics was built.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,  Notes,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"*) Fizeau found eq. 10 , where eq. 11","Einstein, Albert"
5001,,"Einstein, Albert"
5001,"is the index of refraction of the liquid. On the other hand, owing to","Einstein, Albert"
5001,"the smallness of eq. 12 as compared with I,","Einstein, Albert"
5001,,"Einstein, Albert"
5001,"we can replace (B) in the first place by eq. 13 , or to the same order","Einstein, Albert"
5001,of approximation by,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"eq. 14 , which agrees with Fizeau's result.","Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,THE HEURISTIC VALUE OF THE THEORY OF RELATIVITY,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,Our train of thought in the foregoing pages can be epitomised in the,"Einstein, Albert"
5001,"following manner. Experience has led to the conviction that, on the","Einstein, Albert"
5001,"one hand, the principle of relativity holds true and that on the other","Einstein, Albert"
5001,hand the velocity of transmission of light in vacuo has to be,"Einstein, Albert"
5001,considered equal to a constant c. By uniting these two postulates we,"Einstein, Albert"
5001,"obtained the law of transformation for the rectangular co-ordinates x,","Einstein, Albert"
5001,"y, z and the time t of the events which constitute the processes of","Einstein, Albert"
5001,nature. In this connection we did not obtain the Galilei,"Einstein, Albert"
5001,"transformation, but, differing from classical mechanics, the Lorentz","Einstein, Albert"
5001,transformation.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"The law of transmission of light, the acceptance of which is justified","Einstein, Albert"
5001,"by our actual knowledge, played an important part in this process of","Einstein, Albert"
5001,"thought. Once in possession of the Lorentz transformation, however, we","Einstein, Albert"
5001,"can combine this with the principle of relativity, and sum up the","Einstein, Albert"
5001,theory thus:,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,Every general law of nature must be so constituted that it is,"Einstein, Albert"
5001,"transformed into a law of exactly the same form when, instead of the","Einstein, Albert"
5001,"space-time variables x, y, z, t of the original coordinate system K,","Einstein, Albert"
5001,"we introduce new space-time variables x1, y1, z1, t1 of a co-ordinate","Einstein, Albert"
5001,system K1. In this connection the relation between the ordinary and,"Einstein, Albert"
5001,the accented magnitudes is given by the Lorentz transformation. Or in,"Einstein, Albert"
5001,brief : General laws of nature are co-variant with respect to Lorentz,"Einstein, Albert"
5001,transformations.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,This is a definite mathematical condition that the theory of,"Einstein, Albert"
5001,"relativity demands of a natural law, and in virtue of this, the theory","Einstein, Albert"
5001,becomes a valuable heuristic aid in the search for general laws of,"Einstein, Albert"
5001,nature. If a general law of nature were to be found which did not,"Einstein, Albert"
5001,"satisfy this condition, then at least one of the two fundamental","Einstein, Albert"
5001,assumptions of the theory would have been disproved. Let us now,"Einstein, Albert"
5001,examine what general results the latter theory has hitherto evinced.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,GENERAL RESULTS OF THE THEORY,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,It is clear from our previous considerations that the (special) theory,"Einstein, Albert"
5001,of relativity has grown out of electrodynamics and optics. In these,"Einstein, Albert"
5001,"fields it has not appreciably altered the predictions of theory, but","Einstein, Albert"
5001,"it has considerably simplified the theoretical structure, i.e. the","Einstein, Albert"
5001,"derivation of laws, and -- what is incomparably more important -- it","Einstein, Albert"
5001,has considerably reduced the number of independent hypothese forming,"Einstein, Albert"
5001,the basis of theory. The special theory of relativity has rendered the,"Einstein, Albert"
5001,"Maxwell-Lorentz theory so plausible, that the latter would have been","Einstein, Albert"
5001,generally accepted by physicists even if experiment had decided less,"Einstein, Albert"
5001,unequivocally in its favour.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,Classical mechanics required to be modified before it could come into,"Einstein, Albert"
5001,line with the demands of the special theory of relativity. For the,"Einstein, Albert"
5001,"main part, however, this modification affects only the laws for rapid","Einstein, Albert"
5001,"motions, in which the velocities of matter v are not very small as","Einstein, Albert"
5001,compared with the velocity of light. We have experience of such rapid,"Einstein, Albert"
5001,motions only in the case of electrons and ions; for other motions the,"Einstein, Albert"
5001,variations from the laws of classical mechanics are too small to make,"Einstein, Albert"
5001,themselves evident in practice. We shall not consider the motion of,"Einstein, Albert"
5001,stars until we come to speak of the general theory of relativity. In,"Einstein, Albert"
5001,accordance with the theory of relativity the kinetic energy of a,"Einstein, Albert"
5001,material point of mass m is no longer given by the well-known,"Einstein, Albert"
5001,expression,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,                        eq. 15: file eq15.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,but by the expression,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,                        eq. 16: file eq16.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,This expression approaches infinity as the velocity v approaches the,"Einstein, Albert"
5001,velocity of light c. The velocity must therefore always remain less,"Einstein, Albert"
5001,"than c, however great may be the energies used to produce the","Einstein, Albert"
5001,acceleration. If we develop the expression for the kinetic energy in,"Einstein, Albert"
5001,"the form of a series, we obtain","Einstein, Albert"
5001,,"Einstein, Albert"
5001,                        eq. 17: file eq17.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"When eq. 18 is small compared with unity, the third of these terms is","Einstein, Albert"
5001,"always small in comparison with the second,","Einstein, Albert"
5001,,"Einstein, Albert"
5001,which last is alone considered in classical mechanics. The first term,"Einstein, Albert"
5001,"mc^2 does not contain the velocity, and requires no consideration if","Einstein, Albert"
5001,we are only dealing with the question as to how the energy of a,"Einstein, Albert"
5001,point-mass; depends on the velocity. We shall speak of its essential,"Einstein, Albert"
5001,significance later.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,The most important result of a general character to which the special,"Einstein, Albert"
5001,theory of relativity has led is concerned with the conception of mass.,"Einstein, Albert"
5001,"Before the advent of relativity, physics recognised two conservation","Einstein, Albert"
5001,"laws of fundamental importance, namely, the law of the canservation of","Einstein, Albert"
5001,energy and the law of the conservation of mass these two fundamental,"Einstein, Albert"
5001,laws appeared to be quite independent of each other. By means of the,"Einstein, Albert"
5001,theory of relativity they have been united into one law. We shall now,"Einstein, Albert"
5001,"briefly consider how this unification came about, and what meaning is","Einstein, Albert"
5001,to be attached to it.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,The principle of relativity requires that the law of the concervation,"Einstein, Albert"
5001,of energy should hold not only with reference to a co-ordinate system,"Einstein, Albert"
5001,"K, but also with respect to every co-ordinate system K1 which is in a","Einstein, Albert"
5001,"state of uniform motion of translation relative to K, or, briefly,","Einstein, Albert"
5001,"relative to every "" Galileian "" system of co-ordinates. In contrast to","Einstein, Albert"
5001,classical mechanics; the Lorentz transformation is the deciding factor,"Einstein, Albert"
5001,in the transition from one such system to another.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,By means of comparatively simple considerations we are led to draw the,"Einstein, Albert"
5001,"following conclusion from these premises, in conjunction with the","Einstein, Albert"
5001,fundamental equations of the electrodynamics of Maxwell: A body moving,"Einstein, Albert"
5001,"with the velocity v, which absorbs * an amount of energy E[0] in","Einstein, Albert"
5001,the form of radiation without suffering an alteration in velocity in,"Einstein, Albert"
5001,"the process, has, as a consequence, its energy increased by an amount","Einstein, Albert"
5001,,"Einstein, Albert"
5001,                        eq. 19: file eq19.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,In consideration of the expression given above for the kinetic energy,"Einstein, Albert"
5001,"of the body, the required energy of the body comes out to be","Einstein, Albert"
5001,,"Einstein, Albert"
5001,                        eq. 20: file eq20.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,Thus the body has the same energy as a body of mass,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,                         eq.21: file eq21.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,moving with the velocity v. Hence we can say: If a body takes up an,"Einstein, Albert"
5001,"amount of energy E[0], then its inertial mass increases by an amount","Einstein, Albert"
5001,,"Einstein, Albert"
5001,                        eq. 22: file eq22.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,the inertial mass of a body is not a constant but varies according to,"Einstein, Albert"
5001,the change in the energy of the body. The inertial mass of a system of,"Einstein, Albert"
5001,bodies can even be regarded as a measure of its energy. The law of the,"Einstein, Albert"
5001,conservation of the mass of a system becomes identical with the law of,"Einstein, Albert"
5001,"the conservation of energy, and is only valid provided that the system","Einstein, Albert"
5001,neither takes up nor sends out energy. Writing the expression for the,"Einstein, Albert"
5001,energy in the form,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,                        eq. 23: file eq23.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"we see that the term mc^2, which has hitherto attracted our attention,","Einstein, Albert"
5001,is nothing else than the energy possessed by the body ** before it,"Einstein, Albert"
5001,absorbed the energy E[0].,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,A direct comparison of this relation with experiment is not possible,"Einstein, Albert"
5001,"at the present time (1920; see *** Note, p. 48), owing to the fact that","Einstein, Albert"
5001,the changes in energy E[0] to which we can Subject a system are not,"Einstein, Albert"
5001,large enough to make themselves perceptible as a change in the,"Einstein, Albert"
5001,inertial mass of the system.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,                                eq. 22: file eq22.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"is too small in comparison with the mass m, which was present before","Einstein, Albert"
5001,the alteration of the energy. It is owing to this circumstance that,"Einstein, Albert"
5001,classical mechanics was able to establish successfully the,"Einstein, Albert"
5001,conservation of mass as a law of independent validity.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,Let me add a final remark of a fundamental nature. The success of the,"Einstein, Albert"
5001,Faraday-Maxwell interpretation of electromagnetic action at a distance,"Einstein, Albert"
5001,resulted in physicists becoming convinced that there are no such,"Einstein, Albert"
5001,things as instantaneous actions at a distance (not involving an,"Einstein, Albert"
5001,intermediary medium) of the type of Newton's law of gravitation.,"Einstein, Albert"
5001,"According to the theory of relativity, action at a distance with the","Einstein, Albert"
5001,velocity of light always takes the place of instantaneous action at a,"Einstein, Albert"
5001,distance or of action at a distance with an infinite velocity of,"Einstein, Albert"
5001,transmission. This is connected with the fact that the velocity c,"Einstein, Albert"
5001,plays a fundamental role in this theory. In Part II we shall see in,"Einstein, Albert"
5001,what way this result becomes modified in the general theory of,"Einstein, Albert"
5001,relativity.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,  Notes,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"*) E[0] is the energy taken up, as judged from a co-ordinate system","Einstein, Albert"
5001,moving with the body.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,**) As judged from a co-ordinate system moving with the body.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,***[Note] The equation E = mc^2 has been thoroughly proved time and,"Einstein, Albert"
5001,again since this time.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,EXPERIENCE AND THE SPECIAL THEORY OF RELATIVITY,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,To what extent is the special theory of relativity supported by,"Einstein, Albert"
5001,experience?  This question is not easily answered for the reason,"Einstein, Albert"
5001,already mentioned in connection with the fundamental experiment of,"Einstein, Albert"
5001,Fizeau. The special theory of relativity has crystallised out from the,"Einstein, Albert"
5001,Maxwell-Lorentz theory of electromagnetic phenomena. Thus all facts of,"Einstein, Albert"
5001,experience which support the electromagnetic theory also support the,"Einstein, Albert"
5001,"theory of relativity. As being of particular importance, I mention","Einstein, Albert"
5001,here the fact that the theory of relativity enables us to predict the,"Einstein, Albert"
5001,effects produced on the light reaching us from the fixed stars. These,"Einstein, Albert"
5001,"results are obtained in an exceedingly simple manner, and the effects","Einstein, Albert"
5001,"indicated, which are due to the relative motion of the earth with","Einstein, Albert"
5001,reference to those fixed stars are found to be in accord with,"Einstein, Albert"
5001,experience. We refer to the yearly movement of the apparent position,"Einstein, Albert"
5001,of the fixed stars resulting from the motion of the earth round the,"Einstein, Albert"
5001,"sun (aberration), and to the influence of the radial components of the","Einstein, Albert"
5001,relative motions of the fixed stars with respect to the earth on the,"Einstein, Albert"
5001,colour of the light reaching us from them. The latter effect manifests,"Einstein, Albert"
5001,itself in a slight displacement of the spectral lines of the light,"Einstein, Albert"
5001,"transmitted to us from a fixed star, as compared with the position of","Einstein, Albert"
5001,the same spectral lines when they are produced by a terrestrial source,"Einstein, Albert"
5001,of light (Doppler principle). The experimental arguments in favour of,"Einstein, Albert"
5001,"the Maxwell-Lorentz theory, which are at the same time arguments in","Einstein, Albert"
5001,"favour of the theory of relativity, are too numerous to be set forth","Einstein, Albert"
5001,here. In reality they limit the theoretical possibilities to such an,"Einstein, Albert"
5001,"extent, that no other theory than that of Maxwell and Lorentz has been","Einstein, Albert"
5001,able to hold its own when tested by experience.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,But there are two classes of experimental facts hitherto obtained,"Einstein, Albert"
5001,which can be represented in the Maxwell-Lorentz theory only by the,"Einstein, Albert"
5001,"introduction of an auxiliary hypothesis, which in itself -- i.e.","Einstein, Albert"
5001,without making use of the theory of relativity -- appears extraneous.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,It is known that cathode rays and the so-called b-rays emitted by,"Einstein, Albert"
5001,radioactive substances consist of negatively electrified particles,"Einstein, Albert"
5001,(electrons) of very small inertia and large velocity. By examining the,"Einstein, Albert"
5001,deflection of these rays under the influence of electric and magnetic,"Einstein, Albert"
5001,"fields, we can study the law of motion of these particles very","Einstein, Albert"
5001,exactly.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"In the theoretical treatment of these electrons, we are faced with the","Einstein, Albert"
5001,difficulty that electrodynamic theory of itself is unable to give an,"Einstein, Albert"
5001,account of their nature. For since electrical masses of one sign repel,"Einstein, Albert"
5001,"each other, the negative electrical masses constituting the electron","Einstein, Albert"
5001,would necessarily be scattered under the influence of their mutual,"Einstein, Albert"
5001,"repulsions, unless there are forces of another kind operating between","Einstein, Albert"
5001,"them, the nature of which has hitherto remained obscure to us.*   If","Einstein, Albert"
5001,we now assume that the relative distances between the electrical,"Einstein, Albert"
5001,masses constituting the electron remain unchanged during the motion of,"Einstein, Albert"
5001,"the electron (rigid connection in the sense of classical mechanics),","Einstein, Albert"
5001,we arrive at a law of motion of the electron which does not agree with,"Einstein, Albert"
5001,"experience. Guided by purely formal points of view, H. A. Lorentz was","Einstein, Albert"
5001,the first to introduce the hypothesis that the form of the electron,"Einstein, Albert"
5001,experiences a contraction in the direction of motion in consequence of,"Einstein, Albert"
5001,that motion. the contracted length being proportional to the,"Einstein, Albert"
5001,expression,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,                        eq. 05: file eq05.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"This, hypothesis, which is not justifiable by any electrodynamical","Einstein, Albert"
5001,"facts, supplies us then with that particular law of motion which has","Einstein, Albert"
5001,been confirmed with great precision in recent years.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"The theory of relativity leads to the same law of motion, without","Einstein, Albert"
5001,requiring any special hypothesis whatsoever as to the structure and,"Einstein, Albert"
5001,the behaviour of the electron. We arrived at a similar conclusion in,"Einstein, Albert"
5001,"Section 13 in connection with the experiment of Fizeau, the result","Einstein, Albert"
5001,of which is foretold by the theory of relativity without the necessity,"Einstein, Albert"
5001,of drawing on hypotheses as to the physical nature of the liquid.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,The second class of facts to which we have alluded has reference to,"Einstein, Albert"
5001,the question whether or not the motion of the earth in space can be,"Einstein, Albert"
5001,made perceptible in terrestrial experiments. We have already remarked,"Einstein, Albert"
5001,in Section 5 that all attempts of this nature led to a negative,"Einstein, Albert"
5001,"result. Before the theory of relativity was put forward, it was","Einstein, Albert"
5001,"difficult to become reconciled to this negative result, for reasons","Einstein, Albert"
5001,now to be discussed. The inherited prejudices about time and space did,"Einstein, Albert"
5001,not allow any doubt to arise as to the prime importance of the,"Einstein, Albert"
5001,Galileian transformation for changing over from one body of reference,"Einstein, Albert"
5001,to another. Now assuming that the Maxwell-Lorentz equations hold for a,"Einstein, Albert"
5001,"reference-body K, we then find that they do not hold for a","Einstein, Albert"
5001,"reference-body K1 moving uniformly with respect to K, if we assume","Einstein, Albert"
5001,that the relations of the Galileian transformstion exist between the,"Einstein, Albert"
5001,"co-ordinates of K and K1. It thus appears that, of all Galileian","Einstein, Albert"
5001,"co-ordinate systems, one (K) corresponding to a particular state of","Einstein, Albert"
5001,motion is physically unique. This result was interpreted physically by,"Einstein, Albert"
5001,regarding K as at rest with respect to a hypothetical æther of space.,"Einstein, Albert"
5001,"On the other hand, all coordinate systems K1 moving relatively to K","Einstein, Albert"
5001,were to be regarded as in motion with respect to the æther. To this,"Einstein, Albert"
5001,"motion of K1 against the æther (""æther-drift "" relative to K1) were","Einstein, Albert"
5001,attributed the more complicated laws which were supposed to hold,"Einstein, Albert"
5001,"relative to K1. Strictly speaking, such an æther-drift ought also to","Einstein, Albert"
5001,"be assumed relative to the earth, and for a long time the efforts of","Einstein, Albert"
5001,physicists were devoted to attempts to detect the existence of an,"Einstein, Albert"
5001,æther-drift at the earth's surface.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,In one of the most notable of these attempts Michelson devised a,"Einstein, Albert"
5001,method which appears as though it must be decisive. Imagine two,"Einstein, Albert"
5001,mirrors so arranged on a rigid body that the reflecting surfaces face,"Einstein, Albert"
5001,each other. A ray of light requires a perfectly definite time T to,"Einstein, Albert"
5001,"pass from one mirror to the other and back again, if the whole system","Einstein, Albert"
5001,"be at rest with respect to the æther. It is found by calculation,","Einstein, Albert"
5001,"however, that a slightly different time T1 is required for this","Einstein, Albert"
5001,"process, if the body, together with the mirrors, be moving relatively","Einstein, Albert"
5001,to the æther. And yet another point: it is shown by calculation that,"Einstein, Albert"
5001,"for a given velocity v with reference to the æther, this time T1 is","Einstein, Albert"
5001,different when the body is moving perpendicularly to the planes of the,"Einstein, Albert"
5001,mirrors from that resulting when the motion is parallel to these,"Einstein, Albert"
5001,planes. Although the estimated difference between these two times is,"Einstein, Albert"
5001,"exceedingly small, Michelson and Morley performed an experiment","Einstein, Albert"
5001,involving interference in which this difference should have been,"Einstein, Albert"
5001,clearly detectable. But the experiment gave a negative result -- a,"Einstein, Albert"
5001,fact very perplexing to physicists. Lorentz and FitzGerald rescued the,"Einstein, Albert"
5001,theory from this difficulty by assuming that the motion of the body,"Einstein, Albert"
5001,relative to the æther produces a contraction of the body in the,"Einstein, Albert"
5001,"direction of motion, the amount of contraction being just sufficient","Einstein, Albert"
5001,to compensate for the differeace in time mentioned above. Comparison,"Einstein, Albert"
5001,with the discussion in Section 11 shows that also from the,"Einstein, Albert"
5001,standpoint of the theory of relativity this solution of the difficulty,"Einstein, Albert"
5001,was the right one. But on the basis of the theory of relativity the,"Einstein, Albert"
5001,method of interpretation is incomparably more satisfactory. According,"Einstein, Albert"
5001,"to this theory there is no such thing as a "" specially favoured ""","Einstein, Albert"
5001,(unique) co-ordinate system to occasion the introduction of the,"Einstein, Albert"
5001,"æther-idea, and hence there can be no æther-drift, nor any experiment","Einstein, Albert"
5001,with which to demonstrate it. Here the contraction of moving bodies,"Einstein, Albert"
5001,"follows from the two fundamental principles of the theory, without the","Einstein, Albert"
5001,introduction of particular hypotheses ; and as the prime factor,"Einstein, Albert"
5001,"involved in this contraction we find, not the motion in itself, to","Einstein, Albert"
5001,"which we cannot attach any meaning, but the motion with respect to the","Einstein, Albert"
5001,body of reference chosen in the particular case in point. Thus for a,"Einstein, Albert"
5001,co-ordinate system moving with the earth the mirror system of,"Einstein, Albert"
5001,"Michelson and Morley is not shortened, but it is shortened for a","Einstein, Albert"
5001,co-ordinate system which is at rest relatively to the sun.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,  Notes,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,*) The general theory of relativity renders it likely that the,"Einstein, Albert"
5001,electrical masses of an electron are held together by gravitational,"Einstein, Albert"
5001,forces.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,MINKOWSKI'S FOUR-DIMENSIONAL SPACE,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,The non-mathematician is seized by a mysterious shuddering when he,"Einstein, Albert"
5001,"hears of ""four-dimensional"" things, by a feeling not unlike that","Einstein, Albert"
5001,awakened by thoughts of the occult. And yet there is no more,"Einstein, Albert"
5001,common-place statement than that the world in which we live is a,"Einstein, Albert"
5001,four-dimensional space-time continuum.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,Space is a three-dimensional continuum. By this we mean that it is,"Einstein, Albert"
5001,possible to describe the position of a point (at rest) by means of,"Einstein, Albert"
5001,"three numbers (co-ordinales) x, y, z, and that there is an indefinite","Einstein, Albert"
5001,"number of points in the neighbourhood of this one, the position of","Einstein, Albert"
5001,"which can be described by co-ordinates such as x[1], y[1], z[1], which","Einstein, Albert"
5001,may be as near as we choose to the respective values of the,"Einstein, Albert"
5001,"co-ordinates x, y, z, of the first point. In virtue of the latter","Einstein, Albert"
5001,"property we speak of a "" continuum,"" and owing to the fact that there","Einstein, Albert"
5001,"are three co-ordinates we speak of it as being "" three-dimensional.""","Einstein, Albert"
5001,,"Einstein, Albert"
5001,"Similarly, the world of physical phenomena which was briefly called ""","Einstein, Albert"
5001,"world "" by Minkowski is naturally four dimensional in the space-time","Einstein, Albert"
5001,"sense. For it is composed of individual events, each of which is","Einstein, Albert"
5001,"described by four numbers, namely, three space co-ordinates x, y, z,","Einstein, Albert"
5001,"and a time co-ordinate, the time value t. The"" world"" is in this sense","Einstein, Albert"
5001,"also a continuum; for to every event there are as many ""neighbouring""","Einstein, Albert"
5001,"events (realised or at least thinkable) as we care to choose, the","Einstein, Albert"
5001,"co-ordinates x[1], y[1], z[1], t[1] of which differ by an indefinitely","Einstein, Albert"
5001,"small amount from those of the event x, y, z, t originally considered.","Einstein, Albert"
5001,That we have not been accustomed to regard the world in this sense as,"Einstein, Albert"
5001,"a four-dimensional continuum is due to the fact that in physics,","Einstein, Albert"
5001,"before the advent of the theory of relativity, time played a different","Einstein, Albert"
5001,"and more independent role, as compared with the space coordinates. It","Einstein, Albert"
5001,is for this reason that we have been in the habit of treating time as,"Einstein, Albert"
5001,"an independent continuum. As a matter of fact, according to classical","Einstein, Albert"
5001,"mechanics, time is absolute, i.e. it is independent of the position","Einstein, Albert"
5001,and the condition of motion of the system of co-ordinates. We see this,"Einstein, Albert"
5001,expressed in the last equation of the Galileian transformation (t1 =,"Einstein, Albert"
5001,t),"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"The four-dimensional mode of consideration of the ""world"" is natural","Einstein, Albert"
5001,"on the theory of relativity, since according to this theory time is","Einstein, Albert"
5001,robbed of its independence. This is shown by the fourth equation of,"Einstein, Albert"
5001,the Lorentz transformation:,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,                        eq. 24: file eq24.gif,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,"Moreover, according to this equation the time difference Dt1 of two","Einstein, Albert"
5001,"events with respect to K1 does not in general vanish, even when the","Einstein, Albert"
5001,time difference Dt1 of the same events with reference to K vanishes.,"Einstein, Albert"
5001,"Pure "" space-distance "" of two events with respect to K results in ""","Einstein, Albert"
5001,"time-distance "" of the same events with respect to K. But the","Einstein, Albert"
5001,"discovery of Minkowski, which was of importance for the formal","Einstein, Albert"
5001,"development of the theory of relativity, does not lie here. It is to","Einstein, Albert"
5001,be found rather in the fact of his recognition that the,"Einstein, Albert"
5001,"four-dimensional space-time continuum of the theory of relativity, in","Einstein, Albert"
5001,"its most essential formal properties, shows a pronounced relationship","Einstein, Albert"
5001,to the three-dimensional continuum of Euclidean geometrical,"Einstein, Albert"
5001,"space.*  In order to give due prominence to this relationship,","Einstein, Albert"
5001,"however, we must replace the usual time co-ordinate t by an imaginary","Einstein, Albert"
5001,"magnitude eq. 25 proportional to it. Under these conditions, the","Einstein, Albert"
5001,natural laws satisfying the demands of the (special) theory of,"Einstein, Albert"
5001,"relativity assume mathematical forms, in which the time co-ordinate","Einstein, Albert"
5001,"plays exactly the same role as the three space co-ordinates. Formally,","Einstein, Albert"
5001,these four co-ordinates correspond exactly to the three space,"Einstein, Albert"
5001,co-ordinates in Euclidean geometry. It must be clear even to the,"Einstein, Albert"
5001,"non-mathematician that, as a consequence of this purely formal","Einstein, Albert"
5001,"addition to our knowledge, the theory perforce gained clearness in no","Einstein, Albert"
5001,mean measure.,"Einstein, Albert"
5001,,"Einstein, Albert"
5001,These inadequate remarks can give the reader only a vague notion of,"Einstein, Albert"
5001,the important idea contributed by Minkowski. Without it the general,"Einstein, Albert"
5001,"theory of relativity, of which the fundamental ideas are developed in","Einstein, Albert"
5001,"the following pages, would perhaps have got no farther than its long","Einstein, Albert"
5001,clothes. Minkowski's work is doubtless difficult of access to anyone,"Einstein, Albert"
5001,"inexperienced in mathematics, but since it is not necessary to have a","Einstein, Albert"
5001,very exact grasp of this work in order to understand the fundamental,"Einstein, Albert"
